Breite(x): 128 Höhe(y):054;128;54;
018,012,037,014,059,
018,013,037,014,058,
018,014,040,017,060,
018,015,037,014,058,
018,016,036,013,057,
018,017,036,013,057,
018,018,036,014,058,
018,019,036,013,057,
018,020,037,014,058,
018,021,038,015,059,
018,022,036,013,057,
018,023,037,014,057,
018,024,036,013,056,
018,025,035,013,055,
018,026,036,014,057,
018,027,035,012,054,
018,028,034,016,057,
018,029,036,040,102,
018,030,026,052,119,
018,031,008,023,047,
018,032,000,004,006,
018,033,004,018,036,
018,034,005,024,049,
018,035,004,018,035,
018,036,005,019,037,
018,037,005,015,030,
018,038,004,022,043,
018,039,001,001,003,
018,040,003,020,038,
018,041,002,034,053,
018,042,002,032,048,
018,043,005,042,075,
018,044,001,017,024,
018,045,004,030,053,
018,046,004,022,044,
018,047,007,052,105,
018,048,005,018,038,
018,049,000,033,063,
018,050,071,090,219,
018,051,158,018,161,
018,052,137,007,134,
018,053,101,011,106,
019,000,070,009,073,
019,001,067,010,071,
019,002,066,011,071,
019,003,070,012,074,
019,004,068,010,072,
019,005,062,010,070,
019,006,055,013,065,
019,007,044,014,062,
019,008,041,013,059,
019,009,041,015,059,
019,010,038,014,058,
019,011,037,013,057,
019,012,037,014,058,
019,013,037,014,058,
019,014,042,019,062,
019,015,041,018,062,
019,016,039,015,060,
019,017,038,015,059,
019,018,037,014,057,
019,019,037,014,058,
019,020,038,015,058,
019,021,038,014,059,
019,022,038,015,057,
019,023,036,013,056,
019,024,036,013,055,
019,025,036,013,056,
019,026,036,013,057,
019,027,036,013,058,
019,028,036,014,058,
019,029,035,012,049,
019,030,037,025,077,
019,031,034,054,128,
019,032,018,042,091,
019,033,002,004,007,
019,034,003,008,016,
019,035,007,026,053,
019,036,003,009,018,
019,037,000,000,000,
019,038,004,019,036,
019,039,003,015,030,
019,040,005,036,065,
019,041,002,030,043,
019,042,000,024,032,
019,043,003,037,061,
019,044,004,037,065,
019,045,004,025,046,
019,046,002,003,008,
019,047,007,057,116,
019,048,009,043,089,
019,049,000,029,051,
019,050,092,086,227,
019,051,159,019,161,
019,052,096,008,098,
019,053,106,011,112,
020,000,072,009,075,
020,001,071,010,074,
020,002,070,010,075,
020,003,071,012,074,
020,004,069,011,074,
020,005,062,011,070,
020,006,054,012,065,
020,007,045,014,062,
020,008,042,014,060,
020,009,041,014,059,
020,010,040,014,059,
020,011,038,014,057,
020,012,037,014,058,
020,013,038,015,059,
020,014,037,014,059,
020,015,038,015,059,
020,016,038,015,059,
020,017,038,015,059,
020,018,039,016,061,
020,019,037,015,059,
020,020,038,015,059,
020,021,038,014,059,
020,022,038,015,058,
020,023,038,015,057,
020,024,036,014,056,
020,025,036,014,055,
020,026,037,015,054,
020,027,037,014,056,
020,028,035,013,055,
020,029,036,013,057,
020,030,036,012,054,
020,031,036,014,055,
020,032,040,059,144,
020,033,022,069,150,
020,034,003,013,024,
020,035,001,000,000,
020,036,000,001,001,
020,037,001,000,000,
020,038,002,006,012,
020,039,006,037,073,
020,040,003,038,057,
020,041,001,033,045,
020,042,002,035,054,
020,043,002,031,046,
020,044,006,053,092,
020,045,006,049,097,
020,046,004,017,034,
020,047,008,053,107,
020,048,009,041,082,
020,049,000,023,040,
020,050,082,087,219,
020,051,130,021,138,
020,052,095,011,100,
020,053,103,010,107,
021,000,075,009,077,
021,001,072,010,076,
021,002,072,010,077,
021,003,071,010,078,
021,004,068,011,075,
021,005,061,012,070,
021,006,053,013,066,
021,007,045,014,063,
021,008,042,015,062,
021,009,041,015,061,
021,010,040,014,059,
021,011,040,014,059,
021,012,039,014,059,
021,013,040,015,060,
021,014,039,016,061,
021,015,041,016,061,
021,016,040,016,060,
021,017,039,014,059,
021,018,042,017,064,
021,019,038,015,060,
021,020,038,014,058,
021,021,037,014,058,
021,022,038,014,058,
021,023,038,014,060,
021,024,037,014,059,
021,025,037,014,058,
021,026,038,015,057,
021,027,037,014,056,
021,028,035,013,055,
021,029,036,014,058,
021,030,038,013,056,
021,031,035,035,098,
021,032,021,052,116,
021,033,006,021,043,
021,034,003,014,027,
021,035,003,019,038,
021,036,003,019,038,
021,037,004,020,040,
021,038,004,021,043,
021,039,008,067,132,
